"","IUCN","Generations","median_Ne","lq_Ne","uq_Ne"
"373","EN",2665131.80445767,2354547.80909326,1358856.92177442,2938281.3992096
"374","EN",2815256.37868204,2354547.80909326,1343386.34111938,2938281.3992096
"375","EN",2973837.3405974,2354547.80909326,1343386.34111938,2938281.3992096
"376","EN",3141351.03122351,2354547.80909326,1343386.34111938,2938281.3992096
"377","EN",3318300.62345865,2354547.80909326,1343386.34111938,2938281.3992096
"378","EN",3505217.6334962,2354547.80909326,1484010.49589959,2938281.3992096
"379","EN",3702663.51737791,2566224.63447338,1553000.007765,2938281.3992096
"380","EN",3911231.35747976,2566224.63447338,1553000.007765,2990587.12701771
"381","EN",4131547.64399609,2566224.63447338,1553000.007765,2990587.12701771
"382","EN",4364274.15677314,2566224.63447338,1553000.007765,2990587.12701771
"383","EN",4610109.95314469,2566224.63447338,1553000.007765,2990587.12701771
"384","EN",4869793.46774079,2566224.63447338,1553000.007765,2990587.12701771
"385","EN",5144104.73057679,2566224.63447338,1553000.007765,2990587.12701771
"386","EN",5433867.71008563,2566224.63447338,1553000.007765,2990587.12701771
"387","EN",5739952.78813084,2566224.63447338,1553000.007765,2990587.12701771
"388","EN",6063279.37443508,2566224.63447338,1553000.007765,2990587.12701771
"389","EN",6404818.66827714,2566224.63447338,1553000.007765,2990587.12701771
"390","EN",6765596.57575294,2566224.63447338,1553000.007765,2990587.12701771
"391","EN",7146696.79136328,2566224.63447338,1553000.007765,2990587.12701771
"392","EN",7549264.05318486,2566224.63447338,1553000.007765,2990587.12701771
"393","EN",7974507.58140217,2566224.63447338,1553000.007765,2990587.12701771
"394","EN",8423704.710529,2566224.63447338,1553000.007765,2990587.12701771
"395","EN",8898204.72622986,2566224.63447338,1553000.007765,2990587.12701771
"396","EN",9399432.91826609,2566224.63447338,1553000.007765,2990587.12701771
"397","EN",9928894.86174112,2566224.63447338,1553000.007765,2990587.12701771
"398","EN",10488180.9395045,2566224.63447338,1553000.007765,2990587.12701771
"399","EN",11078971.1192989,2566224.63447338,1553000.007765,2990587.12701771
"400","EN",11703040,2566224.63447338,1553000.007765,2990587.12701771
"401","VU",214.9048,44056.6970770542,13746.188378368,139032.791642606
"402","VU",227.010201896001,44056.6970770542,13746.188378368,139032.791642606
"403","VU",239.797490632425,44056.6970770542,13746.188378368,139032.791642606
"404","VU",253.305076306444,44056.6970770542,13746.188378368,139032.791642606
"405","VU",267.573532622853,44056.6970770542,13746.188378368,139032.791642606
"406","VU",282.645718768218,44056.6970770542,13746.188378368,139032.791642606
"407","VU",298.56690815009,44056.6970770542,13746.188378368,139032.791642606
"408","VU",315.384924387993,44056.6970770542,13746.188378368,139032.791642606
"409","VU",333.15028496466,44056.6970770542,13746.188378368,139032.791642606
"410","VU",351.916352969025,44056.6970770542,13746.188378368,139032.791642606
"411","VU",371.739497386762,44056.6970770542,13746.188378368,139032.791642606
"412","VU",392.679262419857,44056.6970770542,13746.188378368,139032.791642606
"413","VU",414.798546343797,44056.6970770542,13746.188378368,139032.791642606
"414","VU",438.163790439641,44056.6970770542,13746.188378368,139032.791642606
"415","VU",462.845178568463,44056.6970770542,13746.188378368,139032.791642606
"416","VU",488.916847987656,44056.6970770542,13746.188378368,139032.791642606
"417","VU",516.457112042328,44056.6970770542,13746.188378368,139032.791642606
"418","VU",545.548695400728,44056.6970770542,13746.188378368,139032.791642606
"419","VU",576.278982540265,44056.6970770542,13746.188378368,139032.791642606
"420","VU",608.740280230538,44056.6970770542,13746.188378368,139032.791642606
"421","VU",643.030094801803,44056.6970770542,13746.188378368,139032.791642606
"422","VU",679.251425031744,44056.6970770542,13746.188378368,139032.791642606
"423","VU",717.513071530289,44056.6970770542,13746.188378368,139032.791642606
"424","VU",757.929963551818,44056.6970770542,13746.188378368,139032.791642606
"425","VU",800.62350421641,44056.6970770542,13746.188378368,139032.791642606
"426","VU",845.721935177116,44056.6970770542,13746.188378368,139032.791642606
"427","VU",893.360721828612,44056.6970770542,13746.188378368,139032.791642606
"428","VU",943.682960214339,44056.6970770542,13746.188378368,137120.708442768
"429","VU",996.839806854351,44056.6970770542,13746.188378368,134240.446034798
"430","VU",1052.99093278501,44056.6970770542,13746.188378368,131098.211392675
"431","VU",1112.30500317435,44056.6970770542,13746.188378368,129367.493391444
"432","VU",1174.96018395374,44056.6970770542,13746.188378368,129367.493391444
"433","VU",1241.14467698768,44056.6970770542,13746.188378368,129367.493391444
"434","VU",1311.05728538925,44056.6970770542,13746.188378368,129367.493391444
"435","VU",1384.90801067932,44056.6970770542,13726.1371011554,113336.446615168
"436","VU",1462.91868358315,42395.16047077,13696.692531592,113336.446615168
"437","VU",1545.32363035932,38814.7100877515,13665.5893748391,94305.3716002657
"438","VU",1632.37037666227,28581.8992796615,10794.2733912435,90221.7489424199
"439","VU",1724.32039105294,28581.8992796615,10690.1557688347,89109.2904203241
"440","VU",1821.4498703906,28581.8992796615,10570.9306945506,85203.587025981
"441","VU",1924.05056946525,28581.8992796615,10425.5906697772,82343.2601536995
"442","VU",2032.43067736236,28581.8992796615,10272.0637668538,82343.2601536995
"443","VU",2146.91574319259,25926.683799712,10109.8888260005,82343.2601536995
"444","VU",2267.84965396702,20944.9856522577,9786.82522220315,82343.2601536995
"445","VU",2395.59566755526,21099.3310122684,7788.79548722121,82343.2601536995
"446","VU",2530.53750382916,22047.262990932,8677.68880985771,82343.2601536995
"447","VU",2673.08049726976,21314.3453839819,9441.61745655903,82343.2601536995
"448","VU",2823.65281449959,20471.4808459419,9817.86246018576,82343.2601536995
"449","VU",2982.70674039744,20851.8752098562,10619.5302111858,82343.2601536995
"450","VU",3150.72003665896,21253.696859965,12044.3720853305,82343.2601536995
"451","VU",3328.19737688375,21793.6623545763,13551.1642744057,82343.2601536995
"452","VU",3515.67186249967,22867.3197763891,13913.0783394433,82343.2601536995
"453","VU",3713.70662407791,24314.493921919,13650.8316437111,82343.2601536995
"454","VU",3922.89651284868,25815.4253122182,14123.3545035481,82153.9392174789
"455","VU",4143.86988749854,26464.9798509974,14304.0440003987,78534.0881280669
"456","VU",4377.29050161654,29029.326371201,14432.1259553749,73313.6422049617
"457","VU",4623.8594974585,31740.4291592131,14866.7047375208,69403.4267702163
"458","VU",4884.31751201832,34110.714514983,15858.3734254981,77606.6719963897
"459","VU",5159.44690173255,34552.9155196802,16594.9352959027,89328.2754428968
"460","VU",5450.0740925005,35628.3454881116,17418.6724135905,96086.5743888601
"461","VU",5757.07206207913,36459.7136347726,18288.8099321361,101312.60381613
"462","VU",6081.36296230893,36154.0661452246,19045.6069060894,106833.010970363
"463","VU",6423.92088904767,34968.3407953197,19065.0972407391,109083.553893211
"464","VU",6785.77480813202,35458.1467998636,18580.4688011777,111334.233853234
"465","VU",7168.0116461561,36185.8716912507,18336.5093595508,112965.433544944
"466","VU",7571.77955535094,36954.5886976578,18440.109099611,112971.354788949
"467","VU",7998.29136237175,38041.0771539375,17656.3710386154,114310.542663662
"468","VU",8448.82821135242,39953.4345186663,16999.7270801345,117550.574657296
"469","VU",8924.74341217014,41973.5133231621,17013.8547058066,115685.415732462
"470","VU",9427.4665054794,44107.3814231507,17032.1783196535,113408.944650343
"471","VU",9958.50755672587,45066.7292219649,17051.5340868531,111004.241917029
"472","VU",10519.4616920385,42647.9461111193,17071.9801477127,108464.084354288
"473","VU",11112.0138896242,41459.4012970334,17201.0258595016,105392.591285425
"474","VU",11737.9440410579,41281.3480137707,17621.8866924537,104194.278717225
"475","VU",12399.132297671,41093.2651427427,18066.4542528739,103127.192649085
"476","VU",13097.5647180962,41710.6971490954,18538.8572040341,105809.914047956
"477","VU",13835.339233935,42401.5115867532,19072.5721078669,107967.002154598
"478","VU",14614.6719514652,43131.2390054306,19645.6586010241,109097.769220016
"479","VU",15437.9038083186,43835.1727605197,19713.8165212943,110942.823683362
"480","VU",16307.507605123,44525.6781794973,20344.46361944,108343.039169075
"481","VU",17226.0954332316,45255.0791727389,21558.4821269987,110338.688561926
"482","VU",18196.4265208487,45878.6531699562,22830.0389655862,112446.751162597
"483","VU",19221.415521122,45588.511335237,23964.7078161885,114548.112531904
"484","VU",20304.1412670951,45446.194014893,24714.8056614493,115209.717512053
"485","VU",21447.8560198199,45483.7993086157,25370.1115673079,113330.857746589
"486","VU",22655.9952374059,46581.6566417895,25947.80011909,111346.163432214
"487","VU",23932.1878943529,49026.7595008993,25935.0658171101,109249.673000132
"488","VU",25280.2673821622,51071.7580602952,25728.9157558229,105848.73462544
"489","VU",26704.2830239694,50703.8577736533,24772.5749058763,102716.023906762
"490","VU",28208.5122377873,50483.5815359212,23710.4233841407,102410.569412825
"491","VU",29797.4733848938,50250.8973278419,23305.5119219057,103556.733970026
"492","VU",31475.9393419572,50005.1062191551,22982.5923436166,102208.753166661
"493","VU",33248.9518376694,50149.7754593398,22769.3520988413,99037.8489838903
"494","VU",35121.8365969478,50475.8896500413,22589.7732202897,95524.5277742506
"495","VU",37100.2193381975,50814.8571782884,22508.0295214244,91139.1495898956
"496","VU",39190.0426716859,52247.2008462205,22425.1676202648,86562.5048587331
"497","VU",41397.5839497876,53133.2622713905,22555.4626625628,82464.3382025512
"498","VU",43729.4741227182,52586.8821939591,23044.0577106188,77344.8517210741
"499","VU",46192.7176563958,52389.3417699755,23540.138138596,71748.4895608204
"500","VU",48794.713572258,53280.6450642295,24039.6656937801,71909.3390220541
"501","VU",51543.2776722336,54180.4805831816,24669.6535923662,70685.3478835375
"502","VU",54446.6660156282,52829.882816795,25303.2850154181,69696.5349302385
"503","VU",57513.5997184423,50352.0890682452,26468.6376321374,69682.4804633693
"504","VU",60753.291149613,49124.9616268127,28376.4768345586,71130.0415078157
"505","VU",64175.4716028687,48273.816668265,28928.4379244359,71441.761873108
"506","VU",67790.4205273139,47374.72744884,29481.796951701,71380.8990155415
"507","VU",71608.9964045491,49588.6659648498,29636.5463134309,70595.3889755593
"508","VU",75642.669365071,49832.0504568555,30761.9319469914,68974.0977487965
"509","VU",79903.5556419271,51273.3670448004,32089.324823215,68272.2026596721
"510","VU",84404.4539651147,51266.7680913351,32958.7561191587,70729.4992328697
"511","VU",89158.8840060456,51560.7386971766,35123.9895010535,73345.8421306209
"512","VU",94181.1269875522,53088.5226114694,38219.3335416453,75526.6368260146
"513","VU",99486.2685814236,54767.7249580118,40926.3466523969,77687.6192949229
"514","VU",105090.24422232,54638.5841877242,44072.2547322285,79585.6015363351
"515","VU",111009.88697418,58317.9194699938,48072.3059816842,81374.0712903258
"516","VU",117262.978092909,60963.6661500995,48437.8780845213,80959.5645080121
"517","VU",123868.300437206,62679.4881778556,47496.5760040023,83216.2768541169
"518","VU",130845.69488799,65925.5075210284,47740.4741336363,84481.1816409872
"519","VU",138216.119945879,68810.4913871876,50083.7237389286,90837.4877623382
"520","VU",146001.714685739,70990.7548820406,53385.2408393557,95955.6540655431
"521","VU",154225.865257416,72469.9453250358,56730.9145432594,98397.9259204345
"522","VU",162913.275132391,74155.5394819509,61040.0807823788,98769.7072398388
"523","VU",172090.039307372,76322.4101464068,66083.914905191,103805.534705511
"524","VU",181783.722687707,83848.6761643041,67076.0068750138,104474.969514678
"525","VU",192023.442886074,92272.5598818527,75709.731500967,110160.778585414
"526","VU",202839.957685137,95365.7781406954,76304.4419148223,125691.357608382
"527","VU",214265.757426913,102770.371664094,77348.7091157518,134538.864641312
"528","VU",226335.16260634,106026.711093392,78319.551803638,143584.469643959
"529","VU",239084.426962215,105452.378623524,78528.5851539344,165658.103249649
"530","VU",252551.846375149,113325.501855792,79793.5289576151,183200.872393435
"531","VU",266777.873899654,117823.95586104,80293.5931964495,183806.555816442
"532","VU",281805.241275888,134487.174111647,87498.8920842973,198131.157436926
"533","VU",297679.087286047,139784.910616031,91838.0557141374,269476.89624623
"534","VU",314447.093340972,145850.292653398,96504.7687448498,365951.877820182
"535","VU",332159.626704218,153106.447338785,102030.5799313,331922.925013464
"536","VU",350869.891783826,155103.126610084,109300.982320261,236645.639985467
"537","VU",370634.089946219,152172.103074923,89569.6767998846,251593.580724284
"538","VU",391511.588332284,159558.783972875,93499.9388304842,276298.236023981
"539","VU",413565.098182711,167364.620726804,98860.2031657048,316593.211991259
"540","VU",436860.863208252,181353.317565701,124081.124196468,410281.530400008
"541","VU",461468.858570709,189943.229203076,122689.140026058,560764.74170241
"542","VU",487463.001072353,193106.149491488,125805.57899342,581441.128791717
"543","VU",514921.371185126,203242.495178496,134243.862356576,971659.414365747
"544","VU",543926.447586564,210881.441753286,141279.962169359,1221900.33280533
"545","VU",574565.354906918,229107.5240473,151992.394285243,1225829.29577388
"546","VU",606930.125431666,256048.997554175,170570.235477996,1124808.56271954
"547","VU",641117.975545486,277158.251721668,174637.279621841,718996.62262354
"548","VU",677231.597748102,305161.681775431,203096.908821732,910044.381296386
"549","VU",715379.469119107,328104.809670217,208484.041278224,1013050.91088474
"550","VU",755676.177158363,341147.380484997,256715.775851427,1329655.18048117
"551","VU",798242.763980694,424694.98867275,279569.653649145,1613429.15826331
"552","VU",843207.089898777,620375.660130479,303238.010096821,1784842.73307891
"553","VU",890704.217486351,726677.722518744,310336.632225438,1929191.18918046
"554","VU",940876.817275352,861393.176052503,332325.634123787,1865585.68810668
"555","VU",993875.596305641,875554.424478908,322761.747398889,2048786.51680726
"556","VU",1049859.75081456,875554.424478908,303941.493480857,2556443.32483478
"557","VU",1108997.44442608,875554.424478908,289497.669402974,2565664.71798767
"558","VU",1171466.31327599,875554.424478908,316692.171501639,2565664.71798767
"559","VU",1237453.99959026,1167658.15528106,453623.813890617,2565664.71798767
"560","VU",1307158.71531952,1639530.04074603,581853.733617078,2741197.97518166
"561","VU",1380789.83752248,1640104.82544036,881940.189600324,2842836.54824161
"562","VU",1458568.53728686,1885998.7843181,1054314.14564234,2842836.54824161
"563","VU",1540728.44407684,1933242.04435217,1054314.14564234,2931527.16220087
"564","VU",1627516.34750269,1933242.04435217,1129535.45785425,2931527.16220087
"565","VU",1719192.93862039,2082290.25482637,1129535.45785425,2931527.16220087
"566","VU",1816033.59298813,2082290.25482637,1054314.14564234,3098020.48311316
"567","VU",1918329.19783157,2082290.25482637,1054314.14564234,3094433.82860699
"568","VU",2026387.02580277,2082290.25482637,1054314.14564234,2931527.16220087
"569","VU",2140531.65795702,2082290.25482637,1054314.14564234,2931527.16220087
"570","VU",2261105.95872035,2082290.25482637,1129535.45785425,2931527.16220087
"571","VU",2388472.10577594,2109555.44572235,1129535.45785425,3098020.48311316
"572","VU",2523012.67796328,2109555.44572235,1129535.45785425,3098020.48311316
"573","VU",2665131.80445767,2157579.81498633,1257454.28708161,3098020.48311316
"574","VU",2815256.37868204,2314255.84878886,1257454.28708161,3172929.50998584
"575","VU",2973837.3405974,2314255.84878886,1377974.04373324,3172929.50998584
"576","VU",3141351.03122351,2623303.75379235,1461818.19435197,3423725.86191566
"577","VU",3318300.62345865,2743814.12496161,1461818.19435197,3423725.86191566
"578","VU",3505217.6334962,2743814.12496161,1461818.19435197,3534820.56253816
"579","VU",3702663.51737791,2743814.12496161,1461818.19435197,3534820.56253816
"580","VU",3911231.35747976,2743814.12496161,1461818.19435197,3534820.56253816
"581","VU",4131547.64399609,2743814.12496161,1461818.19435197,3534820.56253816
"582","VU",4364274.15677314,2743814.12496161,1461818.19435197,3534820.56253816
"583","VU",4610109.95314469,2743814.12496161,1461818.19435197,3534820.56253816
"584","VU",4869793.46774079,2743814.12496161,1461818.19435197,3534820.56253816
"585","VU",5144104.73057679,2743814.12496161,1461818.19435197,3534820.56253816
"586","VU",5433867.71008563,2743814.12496161,1461818.19435197,3534820.56253816
"587","VU",5739952.78813084,2743814.12496161,1461818.19435197,3534820.56253816
"588","VU",6063279.37443508,2743814.12496161,1461818.19435197,3534820.56253816
"589","VU",6404818.66827714,2743814.12496161,1461818.19435197,3534820.56253816
"590","VU",6765596.57575294,2743814.12496161,1461818.19435197,3534820.56253816
"591","VU",7146696.79136328,2743814.12496161,1461818.19435197,3534820.56253816
"592","VU",7549264.05318486,2743814.12496161,1461818.19435197,3534820.56253816
"593","VU",7974507.58140217,2743814.12496161,1461818.19435197,3534820.56253816
"594","VU",8423704.710529,2743814.12496161,1461818.19435197,3534820.56253816
"595","VU",8898204.72622986,2743814.12496161,1461818.19435197,3534820.56253816
"596","VU",9399432.91826609,2743814.12496161,1461818.19435197,3534820.56253816
"597","VU",9928894.86174112,2743814.12496161,1461818.19435197,3534820.56253816
"598","VU",10488180.9395045,2743814.12496161,1461818.19435197,3534820.56253816
"599","VU",11078971.1192989,2743814.12496161,1461818.19435197,3534820.56253816
"600","VU",11703040,2743814.12496161,1461818.19435197,3534820.56253816
"601","NT",214.9048,67554.3329946751,37288.6767376105,130535.790769695
"602","NT",227.010201896001,67554.3329946751,37288.6767376105,130535.790769695
"603","NT",239.797490632425,67554.3329946751,37288.6767376105,130535.790769695
"604","NT",253.305076306444,67554.3329946751,37288.6767376105,130535.790769695
"605","NT",267.573532622853,67554.3329946751,37288.6767376105,130535.790769695
"606","NT",282.645718768218,67554.3329946751,37288.6767376105,130535.790769695
"607","NT",298.56690815009,67554.3329946751,37288.6767376105,130535.790769695
"608","NT",315.384924387993,67554.3329946751,37288.6767376105,130535.790769695
"609","NT",333.15028496466,67554.3329946751,37288.6767376105,130535.790769695
"610","NT",351.916352969025,67554.3329946751,37288.6767376105,130535.790769695
"611","NT",371.739497386762,67554.3329946751,37288.6767376105,130535.790769695
"612","NT",392.679262419857,67554.3329946751,37288.6767376105,130535.790769695
"613","NT",414.798546343797,67554.3329946751,37288.6767376105,130535.790769695
"614","NT",438.163790439641,67554.3329946751,37288.6767376105,130535.790769695
"615","NT",462.845178568463,67554.3329946751,37288.6767376105,130535.790769695
"616","NT",488.916847987656,67554.3329946751,37288.6767376105,130535.790769695
"617","NT",516.457112042328,67554.3329946751,37288.6767376105,130535.790769695
"618","NT",545.548695400728,67554.3329946751,37288.6767376105,130535.790769695
"619","NT",576.278982540265,67554.3329946751,37288.6767376105,130535.790769695
"620","NT",608.740280230538,67554.3329946751,37288.6767376105,130535.790769695
"621","NT",643.030094801803,67554.3329946751,37288.6767376105,130535.790769695
"622","NT",679.251425031744,67554.3329946751,37288.6767376105,130535.790769695
"623","NT",717.513071530289,67554.3329946751,37288.6767376105,130535.790769695
"624","NT",757.929963551818,67554.3329946751,37288.6767376105,130535.790769695
"625","NT",800.62350421641,67554.3329946751,37288.6767376105,130535.790769695
"626","NT",845.721935177116,67554.3329946751,37288.6767376105,130535.790769695
"627","NT",893.360721828612,67554.3329946751,37288.6767376105,130535.790769695
"628","NT",943.682960214339,67554.3329946751,37288.6767376105,130535.790769695
"629","NT",996.839806854351,67554.3329946751,37288.6767376105,130535.790769695
"630","NT",1052.99093278501,67554.3329946751,37288.6767376105,130535.790769695
"631","NT",1112.30500317435,67554.3329946751,37288.6767376105,130535.790769695
"632","NT",1174.96018395374,67554.3329946751,37288.6767376105,130535.790769695
"633","NT",1241.14467698768,67554.3329946751,37288.6767376105,130535.790769695
"634","NT",1311.05728538925,67554.3329946751,37288.6767376105,130535.790769695
"635","NT",1384.90801067932,67503.0185476952,37288.6767376105,130535.790769695
"636","NT",1462.91868358315,65614.7853526256,37288.6767376105,130535.790769695
"637","NT",1545.32363035932,63620.1896114439,37288.6767376105,130535.790769695
"638","NT",1632.37037666227,62533.4308526128,37288.6767376105,130535.790769695
"639","NT",1724.32039105294,49899.0613286142,29478.6556257737,107036.80817559
"640","NT",1821.4498703906,49899.0613286142,29478.6556257737,107036.80817559
"641","NT",1924.05056946525,49899.0613286142,29478.6556257737,107036.80817559
"642","NT",2032.43067736236,49899.0613286142,26156.996490051,107036.80817559
"643","NT",2146.91574319259,49899.0613286142,22000.3632962792,107036.80817559
"644","NT",2267.84965396702,49899.0613286142,17609.5905423631,107036.80817559
"645","NT",2395.59566755526,49899.0613286142,16122.0419969209,107036.80817559
"646","NT",2530.53750382916,49899.0613286142,16350.6430956543,104967.362287424
"647","NT",2673.08049726976,49899.0613286142,16592.12109697,99359.0317600724
"648","NT",2823.65281449959,49899.0613286142,16926.6050244683,90837.4337804045
"649","NT",2982.70674039744,49899.0613286142,18474.8289474016,88955.4576856877
"650","NT",3150.72003665896,49899.0613286142,20401.8192720495,88955.4576856877
"651","NT",3328.19737688375,48791.0019936052,22239.4136534934,88955.4576856877
"652","NT",3515.67186249967,47887.3073538129,23953.3481179738,88955.4576856877
"653","NT",3713.70662407791,46461.6652189598,23714.0929310307,88955.4576856877
"654","NT",3922.89651284868,42482.7546106936,22582.2002478583,88909.8162731858
"655","NT",4143.86988749854,41190.4951794301,21386.5490267986,87563.7342379592
"656","NT",4377.29050161654,40819.7765416503,20123.5478044437,86141.8285635145
"657","NT",4623.8594974585,43289.6183821459,18947.4598941993,88043.3334553652
"658","NT",4884.31751201832,44691.0153956656,17887.3593757834,89326.1516058239
"659","NT",5159.44690173255,43315.9731432097,18053.5628951173,94309.3845808982
"660","NT",5450.0740925005,43052.2168009466,18765.3411656294,96625.8257914246
"661","NT",5757.07206207913,43029.7484264001,19517.2132917715,95371.0996239699
"662","NT",6081.36296230893,42649.2238804776,20311.4377258255,92614.7625274155
"663","NT",6423.92088904767,40501.6194766146,21150.4001367411,94670.1557041764
"664","NT",6785.77480813202,36062.8186122139,22040.283033193,88951.0024527748
"665","NT",7168.0116461561,33920.5859069533,21226.0064529348,79686.3251456494
"666","NT",7571.77955535094,33129.6308404693,21929.7855272746,80040.2380684189
"667","NT",7998.29136237175,32294.1219577769,21981.4903925464,80831.2446037512
"668","NT",8448.82821135242,31404.59537022,22609.1308656954,82129.0419199517
"669","NT",8924.74341217014,31325.4051229519,23066.4190170223,83156.4880343825
"670","NT",9427.4665054794,32142.3283142266,23133.0495753661,82998.5563379788
"671","NT",9958.50755672587,32628.4325659304,23692.8270473802,82831.7284854303
"672","NT",10519.4616920385,32049.1386479979,24476.695928759,82501.2886903064
"673","NT",11112.0138896242,31448.9076105399,25259.3859704739,72164.123652526
"674","NT",11737.9440410579,29893.936325104,25059.2713494507,67026.7714234364
"675","NT",12399.132297671,30200.8858881948,24746.339071842,67953.7467878651
"676","NT",13097.5647180962,30922.3744230235,24415.7795891328,69010.6328733072
"677","NT",13835.339233935,30934.5296197989,24918.7777573779,70127.0524397258
"678","NT",14614.6719514652,30681.4231215615,25247.6754646497,71306.3589567201
"679","NT",15437.9038083186,30751.9740071338,24735.9164265135,72419.4789403647
"680","NT",16307.507605123,30830.7332006162,24373.9646980583,74203.9425880168
"681","NT",17226.0954332316,30974.0327322308,24624.597700089,78080.8515939476
"682","NT",18196.4265208487,31192.2704482476,24884.3643453914,80737.8715588727
"683","NT",19221.415521122,31464.2042868921,25158.7634216146,84738.9076896298
"684","NT",20304.1412670951,32160.0395189077,25448.6191609629,92736.3673594888
"685","NT",21447.8560198199,32895.0705489555,26005.3810247411,98105.2031455558
"686","NT",22655.9952374059,33667.9927593562,26613.7579073727,103163.339298175
"687","NT",23932.1878943529,34696.2950957363,27132.847817467,106494.619682635
"688","NT",25280.2673821622,35782.5208151795,27166.8851330715,103132.242443891
"689","NT",26704.2830239694,36929.9326918589,26900.2798598453,100150.7850946
"690","NT",28208.5122377873,38012.2753129215,26528.9925925865,97706.5583140859
"691","NT",29797.4733848938,39032.4972508874,26096.8093274187,94630.2883719157
"692","NT",31475.9393419572,40114.4516115516,25551.6819541634,91234.879819319
"693","NT",33248.9518376694,41482.9101750119,25048.3901110135,88481.6220943518
"694","NT",35121.8365969478,41466.3629323511,24935.8891255864,89274.0954121555
"695","NT",37100.2193381975,40609.4903113144,24770.4497495293,90154.5805651511
"696","NT",39190.0426716859,39955.2552584178,24597.8780167611,91084.6626868532
"697","NT",41397.5839497876,39177.3724505596,24522.7077747206,92067.1355317011
"698","NT",43729.4741227182,39073.0757154892,24768.8720941198,93402.1824081169
"699","NT",46192.7176563958,39808.1932047775,25014.4619779337,94400.7333498927
"700","NT",48794.713572258,40443.468045431,25273.8857279299,95455.5318043525
"701","NT",51543.2776722336,40776.6881742464,26003.2305806432,96521.6965479527
"702","NT",54446.6660156282,41128.67830531,26735.3156804287,96450.0211618899
"703","NT",57513.5997184423,41500.4957366477,27508.6385020101,96259.0066194488
"704","NT",60753.291149613,41701.8580266891,27203.2291630741,96057.2323926999
"705","NT",64175.4716028687,41825.5982101511,26631.6371359982,95769.6625402783
"706","NT",67790.4205273139,41556.8995344549,26334.4906327465,94429.0494368199
"707","NT",71608.9964045491,40824.8548227285,26067.5902239128,92715.1485298417
"708","NT",75642.669365071,40294.4222293656,26054.1324038228,91971.4239576939
"709","NT",79903.5556419271,40405.6435224174,26355.7061281705,89132.7418498471
"710","NT",84404.4539651147,40716.8494066557,27742.4215197533,86423.1501240055
"711","NT",89158.8840060456,41204.0005932209,27793.2541224811,83716.8351433915
"712","NT",94181.1269875522,43377.1674819267,28319.3989326712,81536.5739961719
"713","NT",99486.2685814236,49028.7024240006,29195.8624775719,79334.1350375566
"714","NT",105090.24422232,50646.927407721,30331.856115108,77384.217014221
"715","NT",111009.88697418,52239.0614846449,31709.3786376242,78608.666716873
"716","NT",117262.978092909,52902.8425526363,33636.6421468823,77047.8719436101
"717","NT",123868.300437206,52451.1030574254,35702.4700601584,75566.4001124467
"718","NT",130845.69488799,52270.6644808898,38537.423872242,74749.7288820126
"719","NT",138216.119945879,54257.5152271921,42122.0055167334,74524.1339056697
"720","NT",146001.714685739,56728.3549297863,45375.5647441628,74817.8988113909
"721","NT",154225.865257416,63191.2744928313,53494.8631628459,75144.8841523212
"722","NT",162913.275132391,65691.2294799124,57962.9310058349,84689.52912628
"723","NT",172090.039307372,70973.5990513425,60904.2543016198,96762.5119957783
"724","NT",181783.722687707,75479.7277492354,61999.6400336379,121143.2256262
"725","NT",192023.442886074,81059.1978997304,61478.6025854404,119757.888237618
"726","NT",202839.957685137,87279.1016473422,62387.3560566421,126056.21866632
"727","NT",214265.757426913,96482.2362992998,66417.1986712123,128075.578529665
"728","NT",226335.16260634,96133.1857411622,63393.4078665666,130282.920013133
"729","NT",239084.426962215,100669.059316332,63570.477927787,137680.130133608
"730","NT",252551.846375149,97625.3254121179,69898.1951245879,144448.686740406
"731","NT",266777.873899654,106303.369423215,68656.9356377881,150164.497637214
"732","NT",281805.241275888,116818.37403185,66014.8481465989,154352.743877819
"733","NT",297679.087286047,134161.356779069,86881.3952152,212221.710142056
"734","NT",314447.093340972,144389.347153953,89655.7845442017,249216.519227818
"735","NT",332159.626704218,148617.693853054,97725.2402846403,225877.292239601
"736","NT",350869.891783826,151004.599990849,94974.2142617146,269730.890416998
"737","NT",370634.089946219,154359.523206674,83015.0669533116,401432.667230029
"738","NT",391511.588332284,157965.356905276,82796.9075767028,572808.185571009
"739","NT",413565.098182711,161861.673489174,84171.6800221323,784292.158406474
"740","NT",436860.863208252,213189.703362514,124602.693485481,985270.770983494
"741","NT",461468.858570709,302972.211045121,156768.208747259,1402100.04721805
"742","NT",487463.001072353,333723.774088852,168703.082665981,1030443.64460898
"743","NT",514921.371185126,267508.612801065,178037.299053574,1276445.18891292
"744","NT",543926.447586564,283737.950425706,184113.017301191,1285631.89739713
"745","NT",574565.354906918,309191.446382871,190537.359768318,1160114.18343992
"746","NT",606930.125431666,358083.309868478,195596.855465882,1160114.18343992
"747","NT",641117.975545486,382801.404089247,204541.430062658,1160114.18343992
"748","NT",677231.597748102,484588.294844883,212261.72278029,1287521.09003185
"749","NT",715379.469119107,515570.515595862,223449.102595711,1294452.04170726
"750","NT",755676.177158363,584595.023317873,237031.16939056,1294452.04170726
"751","NT",798242.763980694,689796.742568453,250993.542679148,1700569.23575619
"752","NT",843207.089898777,721205.177498989,269313.82766411,1831417.11767696
"753","NT",890704.217486351,747881.647192778,300567.260836088,1831417.11767696
