"","IUCN","Generations","median_Ne","lq_Ne","uq_Ne"
"77","CR",27085.0552096646,38442.6338062209,17042.8332166792,78721.7246437029
"78","CR",28864.7411617158,37306.5642955638,19595.5243883495,74455.9996934291
"79","CR",30761.3654793496,35969.8580026042,22396.2907621518,73331.7778537725
"80","CR",32782.6118672831,35296.7410139317,25270.7019887699,75617.5891580348
"81","CR",34936.6689057542,36518.1011875121,27566.624572957,78053.5949601758
"82","CR",37232.2632245301,38652.621331369,28137.1620829962,79537.9448076158
"83","CR",39678.6948566919,42722.1915072717,29219.0850352362,79273.2011323697
"84","CR",42285.87491542,47262.7384053929,28817.3934259374,78917.716561779
"85","CR",45064.3657464196,50346.6125300362,28724.0640802847,78549.2393566109
"86","CR",48025.4237186547,53631.0997093348,29148.0796553008,78140.720678405
"87","CR",51181.0448267448,56196.1814343504,29658.7668140095,77498.7926348881
"88","CR",54544.0132897725,57683.3992511745,30205.5211369652,83141.6023014302
"89","CR",58127.9533433881,61653.6185480551,30749.994374753,88737.9466488864
"90","CR",61947.3844350334,61750.5462988178,31852.4313537036,93575.4874421692
"91","CR",66017.7800458945,61067.1206403298,33338.3089766125,93525.5655332439
"92","CR",70355.6303778874,59831.3314292842,34889.6139693837,92860.7169602274
"93","CR",74978.5091596358,58647.6053916607,37026.2693131804,98408.6568072408
"94","CR",79905.1448420892,57783.2681925419,39576.2827368815,107446.517376553
"95","CR",85155.4964722143,55950.4183173967,41338.3829733217,115033.780276249
"96","CR",90750.8345521411,54483.7561403516,44378.4992642374,118417.250799469
"97","CR",96713.8272113456,53841.7514853751,49817.3070074673,116882.64078294
"98","CR",103068.632040975,61180.5621166947,49794.1953994827,116203.795540529
"99","CR",109840.993962357,67040.0176431788,51267.7514896971,112862.727668953
"100","CR",117058.349526189,69384.1387746375,51640.3045618563,109153.914443496
"101","CR",124749.938064939,69028.3525133446,54206.2593656325,114813.643550517
"102","CR",132946.920148779,72401.6537495529,54723.0710371276,119297.890481759
"103","CR",141682.503824933,76823.3798763172,55224.0655335375,116065.708115766
"104","CR",150992.079151872,87842.690406131,58470.8080209747,116142.743831995
"105","CR",160913.361573395,100972.670956777,58938.5863584172,120519.587116112
"106","CR",171486.544713421,103905.008509873,59314.7432139946,127831.56200141
"107","CR",182754.463210534,109202.44611646,60427.1811536739,137860.830512891
"108","CR",194762.766251925,123833.816849554,61835.1877413438,150506.667739049
"109","CR",207560.102509801,125726.327203121,57337.9187188159,163925.333514628
"110","CR",221198.317229453,112276.854529426,58036.5559668735,172817.889418864
"111","CR",235732.662267456,112104.066035305,58875.0222935541,182405.265254309
"112","CR",251222.019930916,121132.510791705,60605.9588599621,195255.408887842
"113","CR",267729.141524579,123930.69316752,64418.3296792848,268106.274036038
"114","CR",285320.901572239,141763.558042029,79236.7549389399,337144.230736108
"115","CR",304068.568742345,156093.614691296,80937.7472466072,550303.826463515
"116","CR",324048.094575396,165794.914326868,83416.577302919,748810.647274153
"117","CR",345340.421182839,170901.311313432,89891.2919928159,871109.318882215
"118","CR",368031.809164034,175667.389367701,94973.9694544613,990702.308153824
"119","CR",392214.187069749,205690.725012357,96287.2510026281,740622.374428551
"120","CR",417985.52382797,211479.084806059,105987.436256607,1056361.17233987
"121","CR",445450.225640798,216260.23535075,119305.09224164,1221758.68265722
"122","CR",474719.558960383,221215.941054045,134970.784883592,1138495.88267983
"123","CR",505912.101257447,252203.340198516,142237.438897045,894073.784824558
"124","CR",539154.221408613,230630.934095723,140806.843085344,1105171.0983321
"125","CR",574580.591648674,243107.959384373,149721.40528767,1319863.72503244
"126","CR",612334.733161873,292368.227955567,159781.58949818,1319863.72503244
"127","CR",652569.597522513,388095.039610242,207553.371450179,1319863.72503244
"128","CR",695448.186340459,803123.942526844,233192.470656268,1319863.72503244
"129","CR",741144.211621887,1034287.05346242,255641.446585007,1416089.9598381
"130","CR",789842.799520536,1045509.76292635,263523.109205729,1480266.36617282
"131","CR",841741.240330581,871694.309622632,273393.227883057,1691122.56285677
"132","CR",897049.787759499,907832.14953326,278259.976777941,1705471.70499848
"133","CR",955992.510719002,984271.048032277,262009.084122934,1705471.70499848
"134","CR",1018808.20108488,1062307.52245415,266781.99152697,1705471.70499848
"135","CR",1085751.34110323,808482.010661046,254806.784338471,1435054.99286748
"136","CR",1157093.13436244,1053803.4602947,332116.959379292,1445430.74922553
"137","CR",1233122.60450748,1120752.8053445,336450.344314953,1753622.41374645
"138","CR",1314147.76614776,1233445.9103633,361750.090928766,1753622.41374645
"139","CR",1400496.87270222,1447773.53767413,623242.160424768,1826799.7230743
"140","CR",1492519.74623694,1570147.94922106,1162287.47031201,2165098.30077697
"141","CR",1590589.19468279,1757723.75888543,1281681.00914483,2605831.83098708
"142","CR",1695102.5221746,1811472.64198846,1281681.00914483,2745313.78901522
"143","CR",1806483.13863074,1811472.64198846,1281681.00914483,2805203.23236929
"144","CR",1925182.27509369,1811472.64198846,1306330.10062796,2805203.23236929
"145","CR",2051680.81178118,1944165.75992671,1344323.24089746,2805203.23236929
"146","CR",2186491.22625349,1944165.75992671,1344323.24089746,3042250.29467295
"147","CR",2330159.66958966,1944165.75992671,1344323.24089746,3042250.29467295
"148","CR",2483268.17898363,1944165.75992671,1344323.24089746,3042250.29467295
"149","CR",2646437.03572409,1944165.75992671,1429075.39696808,3042250.29467295
"150","CR",2820327.27811082,2100531.55474866,1607229.6875541,3042250.29467295
"151","CR",3005643.37948801,2100531.55474866,1607229.6875541,3042250.29467295
"152","CR",3203136.10224392,2100531.55474866,1607229.6875541,3042250.29467295
"153","CR",3413605.53933917,2100531.55474866,1607229.6875541,3042250.29467295
"154","CR",3637904.35568564,2100531.55474866,1607229.6875541,3042250.29467295
"155","CR",3876941.24250763,2217189.73246185,1734837.94740447,3042250.29467295
"156","CR",4131684.59867983,2338762.26208326,1734837.94740447,3296399.70769215
"157","CR",4403166.453956,2338762.26208326,1734837.94740447,3296399.70769215
"158","CR",4692486.64998251,2338762.26208326,1734837.94740447,3296399.70769215
"159","CR",5000817.29603497,2338762.26208326,1734837.94740447,3296399.70769215
"160","CR",5329407.51752925,2338762.26208326,1734837.94740447,3296399.70769215
"161","CR",5679588.5165445,2338762.26208326,1734837.94740447,3296399.70769215
"162","CR",6052778.96485929,2338762.26208326,1734837.94740447,3296399.70769215
"163","CR",6450490.75134988,2338762.26208326,1734837.94740447,3296399.70769215
"164","CR",6874335.10703419,2338762.26208326,1734837.94740447,3296399.70769215
"165","CR",7326029.13257624,2338762.26208326,1734837.94740447,3296399.70769215
"166","CR",7807402.75469506,2338762.26208326,1734837.94740447,3296399.70769215
"167","CR",8320406.13966064,2338762.26208326,1734837.94740447,3296399.70769215
"168","CR",8867117.59391058,2338762.26208326,1734837.94740447,3296399.70769215
"169","CR",9449751.98379504,2338762.26208326,1734837.94740447,3296399.70769215
"170","CR",10070669.7085604,2338762.26208326,1734837.94740447,3296399.70769215
"171","CR",10732386.2629235,2338762.26208326,1734837.94740447,3296399.70769215
"172","CR",11437582.4279768,2338762.26208326,1734837.94740447,3296399.70769215
"173","CR",12189115.1317107,2338762.26208326,1734837.94740447,3296399.70769215
"174","CR",12990029.0231507,2338762.26208326,1734837.94740447,3296399.70769215
"175","CR",13843568.8070014,2338762.26208326,1734837.94740447,3296399.70769215
"176","CR",14753192.3887648,2338762.26208326,1734837.94740447,3296399.70769215
"177","CR",15722584.8835908,2338762.26208326,1734837.94740447,3296399.70769215
"178","CR",16755673.5456097,2338762.26208326,1734837.94740447,3296399.70769215
"179","CR",17856643.6782325,2338762.26208326,1734837.94740447,3296399.70769215
"180","CR",19029955.5898728,2338762.26208326,1734837.94740447,3296399.70769215
"181","CR",20280362.6637846,2338762.26208326,1734837.94740447,3296399.70769215
"182","CR",21612930.6152195,2338762.26208326,1734837.94740447,3296399.70769215
"183","CR",23033058.0139202,2338762.26208326,1734837.94740447,3296399.70769215
"184","CR",24546498.1550919,2338762.26208326,1734837.94740447,3296399.70769215
"185","CR",26159382.3674557,2338762.26208326,1734837.94740447,3296399.70769215
"186","CR",27878244.8528121,2338762.26208326,1734837.94740447,3296399.70769215
"187","CR",29710049.1577446,2338762.26208326,1734837.94740447,3296399.70769215
"188","CR",31662216.3847076,2338762.26208326,1734837.94740447,3296399.70769215
"189","CR",33742655.2567896,2338762.26208326,1734837.94740447,3296399.70769215
"190","CR",35959794.1579497,2338762.26208326,1734837.94740447,3296399.70769215
"191","CR",38322615.278533,2338762.26208326,1734837.94740447,3296399.70769215
"192","CR",40840691.0043944,2338762.26208326,1734837.94740447,3296399.70769215
"193","CR",43524222.6970547,2338762.26208326,1734837.94740447,3296399.70769215
"194","CR",46384082.0219958,2338762.26208326,1734837.94740447,3296399.70769215
"195","CR",49431854.9925262,2338762.26208326,1734837.94740447,3296399.70769215
"196","CR",52679888.9076517,2338762.26208326,1734837.94740447,3296399.70769215
"197","CR",56141342.374105,2338762.26208326,1734837.94740447,3296399.70769215
"198","CR",59830238.6151895,2338762.26208326,1734837.94740447,3296399.70769215
"199","CR",63761522.282403,2338762.26208326,1734837.94740447,3296399.70769215
"200","CR",67951120.0000001,2338762.26208326,1734837.94740447,3296399.70769215
"201","EN",214.9048,22295.9226331485,7665.69245549058,60827.159117907
"202","EN",229.025614989217,22295.9226331485,7665.69245549058,60827.159117907
"203","EN",244.074270659329,22295.9226331485,7665.69245549058,60827.159117907
"204","EN",260.111732919867,22295.9226331485,7665.69245549058,60827.159117907
"205","EN",277.202973585901,22295.9226331485,7665.69245549058,60827.159117907
"206","EN",295.417233595298,22295.9226331485,7665.69245549058,60827.159117907
"207","EN",314.828303521262,22295.9226331485,7665.69245549058,60827.159117907
"208","EN",335.514822516616,22295.9226331485,7665.69245549058,60827.159117907
"209","EN",357.560596900888,22295.9226331485,7665.69245549058,60827.159117907
"210","EN",381.054939680906,22295.9226331485,7665.69245549058,60827.159117907
"211","EN",406.093032380377,22295.9226331485,7665.69245549058,60827.159117907
"212","EN",432.776310644303,22295.9226331485,7665.69245549058,60827.159117907
"213","EN",461.212875180433,22295.9226331485,7665.69245549058,60827.159117907
"214","EN",491.517929702564,22295.9226331485,7665.69245549058,60827.159117907
"215","EN",523.814247649919,22295.9226331485,7665.69245549058,60827.159117907
"216","EN",558.232669573395,22295.9226331485,7665.69245549058,60827.159117907
"217","EN",594.912633203721,22295.9226331485,7665.69245549058,60827.159117907
"218","EN",634.002738348965,22295.9226331485,7665.69245549058,60827.159117907
"219","EN",675.661348909932,22295.9226331485,7665.69245549058,60827.159117907
"220","EN",720.057234452377,22295.9226331485,7665.69245549058,60827.159117907
"221","EN",767.370253935185,22295.9226331485,7665.69245549058,60827.159117907
"222","EN",817.792084364506,22295.9226331485,7234.49198330177,60827.159117907
"223","EN",871.526997325767,21413.9640459544,6741.93906529213,60827.159117907
"224","EN",928.792686539524,21413.9640459544,6217.02182304399,60827.159117907
"225","EN",989.821149793776,21413.9640459544,6122.32049302754,60827.159117907
"226","EN",1054.85962882566,21413.9640459544,6122.32049302754,60827.159117907
"227","EN",1124.17161096027,21413.9640459544,6122.32049302754,60827.159117907
"228","EN",1198.03789656441,21413.9640459544,6049.67910226162,60827.159117907
"229","EN",1276.7577366399,21413.9640459544,5944.46062647464,60827.159117907
"230","EN",1360.65004516509,21413.9640459544,5832.32852833006,60827.159117907
"231","EN",1450.05469109596,21413.9640459544,5768.14639054649,60827.159117907
"232","EN",1545.33387526128,21413.9640459544,5718.04865451986,60827.159117907
"233","EN",1646.87359772972,21413.9640459544,5960.91106173052,60827.159117907
"234","EN",1755.08522159371,21413.9640459544,6369.68528339982,60827.159117907
"235","EN",1870.40713950543,21413.9640459544,7345.98696635917,60827.159117907
"236","EN",1993.30654971621,21413.9640459544,7863.09033971178,60827.159117907
"237","EN",2124.28134881487,21413.9640459544,8329.32213709126,60681.4091537826
"238","EN",2263.86214883264,21413.9640459544,8754.96710149287,60353.8383892146
"239","EN",2412.61442688672,21413.9640459544,8832.84009397992,60004.7438328917
"240","EN",2571.14081607106,21413.9640459544,9153.66684109008,59632.7112144892
"241","EN",2740.08354687541,22295.9226331485,9457.68931650582,59236.2333357929
"242","EN",2920.12704902345,22295.9226331485,9753.19448867428,58863.1413642041
"243","EN",3112.00072427067,22295.9226331485,9943.47277287724,58863.1413642041
"244","EN",3316.48190139531,22867.7851785281,10570.2492854251,58863.1413642041
"245","EN",3534.39898535382,24121.2333186596,10420.1072792779,58863.1413642041
"246","EN",3766.63481335886,24121.2333186596,10558.3804981026,58863.1413642041
"247","EN",4014.13023147602,25325.4303817215,10854.3235977983,59218.7692320673
"248","EN",4277.88790622919,27634.5449746934,11169.7123206636,59974.7247230586
"249","EN",4558.9763866562,27770.8168884809,11508.3743930858,63066.4345103551
"250","EN",4858.53443327116,27916.0428623119,12537.414908968,64747.4136957628
"251","EN",5177.7756314713,28070.8112433302,13606.7498437719,59494.634456878
"252","EN",5517.99330807825,27416.911320406,13826.0032317131,63237.8655578419
"253","EN",5880.56577093208,27692.9507715113,14880.9164848181,57816.2214049927
"254","EN",6266.96189276488,28447.5933717848,15582.6184660816,60035.4663851158
"255","EN",6678.74706197565,30211.5564541064,16330.4273926297,68547.8035067872
"256","EN",7117.58952441452,31334.5432929409,17127.372827525,73065.8018067061
"257","EN",7585.2671418686,29082.5900891839,17925.7497605338,73471.8375728432
"258","EN",8083.6745946296,29731.0207238217,18440.5996615403,77603.0381829345
"259","EN",8614.83105732282,29996.5558023773,19591.0703801355,71461.2410303602
"260","EN",9180.88837909421,32557.5532453884,20405.0064920051,64482.6195237104
"261","EN",9784.13980129529,32994.0331462553,19919.9242654103,64303.5628839393
"262","EN",10427.0292479839,32734.0400301936,19402.9685935676,64174.9132833436
"263","EN",11112.1612268784,31869.7057974291,19351.6794447265,64645.7381151853
"264","EN",11842.3113808773,32713.6724103678,18530.5157091649,65331.8827523663
"265","EN",12620.4377328902,33814.3819431485,16433.154433697,68874.6639060581
"266","EN",13449.6926695369,34484.8271786544,15237.9755546168,70935.9354387422
"267","EN",14333.4357122626,36237.5272339507,14893.4925096555,70266.4694063158
"268","EN",15275.2471276088,35438.4057338171,14687.158353398,63771.932718887
"269","EN",16278.9424317785,34548.4084309754,14654.2251969201,67708.1750005361
"270","EN",17348.5878482572,34703.5966890862,14620.2349545368,71044.968519193
"271","EN",18488.5167811122,34868.9819492243,14608.220287976,71492.5609729694
"272","EN",19703.3473707086,34167.789700261,14705.8466406238,71919.6216726
"273","EN",20998.0012029639,34035.6412092459,14812.5716842605,72305.3027654095
"274","EN",22377.7232479364,33831.561043499,15018.8485878842,72843.0573931688
"275","EN",23848.1031085258,32426.5821794599,15254.3157374748,74861.7296914173
"276","EN",25415.097665368,31921.9806915265,15517.7006848697,74034.5205094178
"277","EN",27085.0552096646,29595.3860498209,15829.3004281435,73125.1836585347
"278","EN",28864.7411617158,30749.9054985167,16431.8085321051,72156.0967349024
"279","EN",30761.3654793496,33788.6927438959,17880.0188272827,70989.1700700498
"280","EN",32782.6118672831,33534.1927829275,17989.3471212491,69868.7627614113
"281","EN",34936.6689057542,34396.3729658467,18182.4530891365,71381.9712047448
"282","EN",37232.2632245301,35315.2046840056,19055.7021067116,72994.6084950303
"283","EN",39678.6948566919,36107.3600795436,19732.3201589051,74497.9753224746
"284","EN",42285.87491542,36440.0688757649,20407.7442564969,76648.3719264228
"285","EN",45064.3657464196,36794.639069948,21118.9168562004,80325.8401463646
"286","EN",48025.4237186547,36952.4987382844,22233.8094844309,80829.3944687701
"287","EN",51181.0448267448,36731.2081660483,22903.3442993123,81927.4336050026
"288","EN",54544.0132897725,37513.7501580035,26358.6007861122,82185.4650759755
"289","EN",58127.9533433881,41897.3365780979,27570.4432426575,82276.971439119
"290","EN",61947.3844350334,48726.0292425523,28715.362998944,82374.4904386685
"291","EN",66017.7800458945,49750.3122404552,28797.9860736045,88609.3404059453
"292","EN",70355.6303778874,50677.6952012394,28667.2660855197,86196.5340429008
"293","EN",74978.5091596358,49948.1954777712,29572.0346045505,83895.8023205676
"294","EN",79905.1448420892,53948.5026564741,30481.4794378974,85757.8566261136
"295","EN",85155.4964722143,53049.3185601156,31413.8703639577,88923.7998531277
"296","EN",90750.8345521411,52365.0523621892,32598.5157921986,88971.8055728444
"297","EN",96713.8272113456,55252.858807092,34939.4258660528,89055.0988418691
"298","EN",103068.632040975,61239.1857238856,37763.885750526,91297.2884139253
"299","EN",109840.993962357,61654.8819768905,39855.2889206948,95338.7395428907
"300","EN",117058.349526189,64490.3619196306,41157.1915615379,96707.5626638824
